episode_id,instruction,run_id,runtime,sim_step_count,task_percent_complete,task_state_success
761,"Help me move a c-clamp from the office to the bedroom table. Also, bring a monitor stand from the bedroom to the office table.",0,19.358672618865967,658.0,1.0,1.0
764,Move the hard drive from the bedroom table to the wardrobe in the bedroom.,0,10.584741353988647,397.0,1.0,1.0
757,Move the kettle from the table in the living room to the shelves in the office.,0,17.56077814102173,653.0,1.0,1.0
766,Move the bath towel from the living room to the bedroom and place it on the chest of drawers.,0,10.383564710617065,381.0,1.0,1.0
759,Move the jug to another cabinet in the kitchen.,0,10.788825750350952,419.0,1.0,1.0
756,"Help me set the table for dinner in the living room. Place a picture frame, a candle, and a book on the table?",0,19.21519422531128,586.0,1.0,1.0
1149,"Bring the spoon, fork, and knife from the kitchen to the living room.",0,22.577194690704346,832.0,1.0,1.0
760,Bring the android figure from the office to the living room and place it on the coffee table.,0,23.57624650001526,952.0,1.0,1.0
765,Move the folder and jug from the bedroom and lounge to the living room.,0,23.00742220878601,797.0,1.0,1.0
762,Move the book from the kitchen table to the living room table.,0,15.434396266937256,582.0,1.0,1.0
758,Move the monitor stand and file sorter from the office to the other bedroom.,0,20.790347814559937,756.0,1.0,1.0
763,"Help me set up a dinner table in the living room. Place a bowl, plate, cup, and glass on the table.",0,40.82338523864746,1351.0,1.0,1.0
793,Move the toy construction set from the bedroom table to the living room couch.,0,11.354630947113037,425.0,1.0,1.0
792,"Move the dolls, hard drive, gaming console, and can from the entryway chest of drawers to the shelves?",0,21.99320673942566,689.0,1.0,1.0
791,Bring the canister from the hallway to the living room and place it on the table?,0,11.819039821624756,454.0,1.0,1.0
799,Move the cup from the living room table to the office chair.,0,14.048558950424194,549.0,1.0,1.0
796,Move the candle from the chest of drawers in the entryway to the bed in the bedroom?,0,14.08121943473816,547.0,1.0,1.0
797,Move the toy pineapple from the bedroom to the living room and place it on the table.,0,12.706031560897827,490.0,1.0,1.0
794,Move the candle holder from the entryway chest of drawers to the kitchen counter?,0,8.386207103729248,334.0,1.0,1.0
795,Bring me the squeezer from the kitchen to the bathroom.,0,10.91896677017212,433.0,1.0,1.0
1181,"Bring books, toy vehicle, and clock from the hallway to the same table in the living room.",0,17.785078763961792,615.0,1.0,1.0
789,Move the toy swing and can opener from the kitchen to the bathroom? Place them on the toilet in the bathroom.,0,12.913562297821045,463.0,1.0,1.0
790,Move the board game and plant container from the living room to the office cabinet.,0,16.02075171470642,505.0,1.0,1.0
798,Bring me the picture frame from the living room to the bedroom.,0,10.125579595565796,404.0,1.0,1.0
627,"Help me tidy up the living room. Move the toy bee, laptop stand, toy vehicle, and bowl to the kitchen table.",0,19.176426649093628,854.0,1.0,1.0
624,Bring two monitor stands to the laundry room.,0,5.7431724071502686,273.0,1.0,1.0
628,Move the plant saucer from the table in the living room to the shelves in the bedroom.,0,7.103618144989014,355.0,1.0,1.0
634,Bring me the sushi mat from the living room to the bedroom.,0,8.513601779937744,377.0,1.0,1.0
1019,I finished eating my breakfast. Please move the bowl to the laundryroom/mudroom washer dryer. You can move the spoon there too?,0,7.800583600997925,312.0,1.0,1.0
626,Bring me the candle from the kitchen to the living room?,0,7.345660209655762,396.0,1.0,1.0
633,Bring me the book from the living room to the bedroom.,0,7.998781442642212,383.0,1.0,1.0
632,Bring me the ramekin from the kitchen to the bathroom.,0,9.24490737915039,463.0,1.0,1.0
629,Move the toy fire truck and laptop stand from the kitchen to the living room couch.,0,7.202073335647583,321.0,1.0,1.0
631,Move the bottle and glass from the closet to the living room.,0,6.382930517196655,285.0,1.0,1.0
630,Move the plant saucer and candle from the bedroom shelves to the living room table?,0,7.527070045471191,351.0,1.0,1.0
625,Help me decorate the bedroom. Bring the candle holder and bowl to the desk?,0,6.692076206207275,304.0,1.0,1.0
1024,"Help me move toy bees, toy construction sets, and stuffed toy from the bedroom to the living room tables.",0,32.66787362098694,1315.0,1.0,1.0
1026,Place the toy bee on another table with the toy construction set. Place the baseballbat on the other table.,0,5.978123426437378,279.0,1.0,1.0
508,Move the toy fire truck on the table in the living room to the hallway.,0,10.987664461135864,458.0,1.0,1.0
513,Bring me the can opener from the kitchen to the laundry room?,0,17.798462629318237,712.0,1.0,1.0
1304,Help me set up a play area in the hallway. Place vase and stuffed toy on the shelves.,0,16.440784215927124,541.0,0.5,0.0
507,"Help me move a toy airplane from the living room to the other room. Also, bring a book from the other room to the living room.",0,12.691791534423828,467.0,1.0,1.0
511,"Help me set up my office. Place a gaming console on the other kitchen cabinet, a file sorter on the living room shelf, a mouse pad on the living room table, a candle holder on the other room bed, and a shoe on the other laundry room cabinet?",0,31.5678551197052,1046.0,1.0,1.0
509,"Help me move a stuffed toy from the entryway to the laundry room. Also, bring a c-clamp from the laundry room to the entryway.",0,14.949864387512207,511.0,1.0,1.0
506,"Help me move a bundt pan from the kitchen to the dining booth. Also, bring a clock from the dining booth to the kitchen.",0,12.941729545593262,475.0,1.0,1.0
512,Move the stuffed toy and action figure to the other bedroom room.,0,12.501619577407837,458.0,1.0,1.0
510,"Please put the bowl, plate, glass, and candy bar on the table?",0,40.21806049346924,1377.0,1.0,1.0
504,Move the toy vehicle from the bench in the entryway to the dining table.,0,12.648559331893921,499.0,1.0,1.0
505,Move the toy construction set and toy food from the kitchen to the dining booth.,0,12.90151333808899,482.0,1.0,1.0
503,Move the toy fire truck and toy vehicle from the beds to the living room table.,0,21.334945917129517,782.0,1.0,1.0
567,Move the book from the living room to the bedroom.,0,10.77959132194519,523.0,1.0,1.0
565,Move the picture frame from the living room to the dining room and place it on the table.,0,8.418588876724243,378.0,1.0,1.0
560,Move the glass and can from the living room shelves to the kitchen counter?,0,13.792148351669312,572.0,1.0,1.0
563,Move the candle and picture frame from the living room and dining room to the bed?,0,11.286972522735596,485.0,1.0,1.0
561,Move the doll to the bench.,0,5.175901174545288,228.0,1.0,1.0
559,Move the bowl from the kitchen table to the living room couch. Place the gaming console in the kitchen.,0,10.488101243972778,486.0,1.0,1.0
564,Move the bath towel from the table in the kitchen to the toilet in the bathroom.,0,11.5331289768219,556.0,1.0,1.0
429,"Let's clean the living room. Move the hammers to the other living room table so I can clean the table they were on. Also, arrange a dumbbell on the bench in the bedroom.",0,21.623552560806274,926.0,1.0,1.0
558,"Help me move the bath towel, clock, and folder from the bedroom bench to the bathroom toilet.",0,15.702632665634155,664.0,1.0,1.0
568,"Bring the clock, hard drive, and c-clamp from the bedroom to the living room and place them on the table.",0,22.921736478805542,966.0,1.0,1.0
566,Move the bottle from the kitchen to the living room.,0,3.9922609329223633,202.0,1.0,1.0
562,"Take the scissors, laptop cover, and plate from the living room and put them on the table in the dining room.",0,10.81885290145874,446.0,1.0,1.0
743,Move the jug on the table in the bedroom to the family room table.,0,12.121732234954834,458.0,1.0,1.0
1130,Bring two electronics to the bedroom table.,0,20.917319774627686,757.0,1.0,1.0
737,Move the toy pineapple from the entryway to the living room and place it on the table.,0,12.100547552108765,450.0,1.0,1.0
742,Move the picture frame from the family room to the bedroom and place it on the table.,0,12.57773494720459,490.0,1.0,1.0
734,"Help me move a picture frame from the bedroom to the family room. Also, bring a monitor stand from the family room to the bedroom.",0,19.1602144241333,661.0,1.0,1.0
738,Move the toy animal from the bedroom table to the entryway bench.,0,5.433811187744141,210.0,1.0,1.0
739,Move the candle holder and jug from the bedroom to the living room table?,0,14.020583629608154,507.0,1.0,1.0
1526,"Move the plate, spoon and tray to the counter.",0,33.69722890853882,1098.0,0.6,0.0
744,Move the toy vehicle from the bedroom table to the entryway bench.,0,9.450981378555298,350.0,1.0,1.0
735,Move the cup from the entryway to the living room and place it on the table.,0,7.09032678604126,272.0,1.0,1.0
1131,"Bring all the kitchen items from the kitchen to the dining table. Place the jug, cup, and ladle on the table.",0,28.315462350845337,937.0,1.0,1.0
740,Move the glass and cup from the kitchen to the living room.,0,14.871607303619385,539.0,1.0,1.0
736,Bring the toy airplane from the bedroom to the living room and place it on the table.,0,7.492221355438232,293.0,1.0,1.0
741,Move the bowl from the table in the bedroom to the bench in the entryway/foyer/lobby_0.,0,10.827238082885742,384.0,1.0,1.0
882,"Bring cups, jug, and teapot from the kitchen to the same table in the dining room.",0,26.55167531967163,847.0,1.0,1.0
487,Move the kettle and toy construction set from the kitchen to the tv room table.,0,11.694456815719604,347.0,1.0,1.0
490,Move the phone stand and android figure from the table in the tv room to a new table in the tv room.,0,14.544275999069214,470.0,1.0,1.0
482,Move the toy airplane from the bedroom to the tv room and place it on the table.,0,10.338798999786377,371.0,1.0,1.0
483,"Move the cushion to the bedroom wardrobe, and put the hat on another bedroom table. Also, move the glass to the another bedroom chest of drawers.",0,32.24200248718262,861.0,0.6666666666666666,0.0
484,Move the tape to the new chair in the dining room.,0,9.355562210083008,315.0,1.0,1.0
491,Bring me the pan from the bedroom to the kitchen.,0,8.489730834960938,306.0,1.0,1.0
488,Move the hammer and candle to the closet?,0,20.72812247276306,677.0,1.0,1.0
485,Help me move the gaming console and bowl from the TV room and kitchen to the bedroom room.,0,18.390114307403564,541.0,1.0,1.0
489,Help me move the lunch box from the bedroom to the tv room table.,0,19.349682331085205,611.0,1.0,1.0
486,Move the android figure from the bench in the entryway to the dining room.,0,14.12187910079956,515.0,1.0,1.0
481,Help me move the shoe and kettle to the dining room. Place the c-clamp and glass on the kitchen counter.,0,22.580100059509277,718.0,1.0,1.0
816,Help me rearrange the living room. Place the candle holder and laptop cover on another living room table? Move the bottle to the kitchen counter. Leave the android figure on another living room table.,0,47.6146936416626,963.0,1.0,1.0
812,Move the stuffed toy to the bed in the bedroom.,0,28.141690731048584,650.0,1.0,1.0
1201,"Help me move laptops, folders, and laptop stand from the office to the bedroom table.",0,189.35666918754578,3940.0,0.5,0.0
814,Bring the clock and candle from the bedroom to the living room and place them on the coffee table?,0,52.22331237792969,1126.0,1.0,1.0
819,Move the jug to another cabinet in the kitchen.,0,25.745757341384888,573.0,1.0,1.0
820,Move the toy cactus and c-clamp from the kitchen to the office.,0,53.66050696372986,1110.0,0.5,0.0
813,Help me organize the house. Place the toy cactus on the living room couch. Move the doll to the office table. Leave the monitor stand in the laundry room cabinet. Place the bath towel on the office couch.,0,54.01935887336731,1138.0,1.0,1.0
815,Put the hard drive and multiport hub in the office on the stand.,0,60.603532552719116,1309.0,1.0,1.0
775,Move the toy cactus and toy pineapple to the living room table.,0,16.64647078514099,635.0,1.0,1.0
772,Move the picture frame and vase to the mudroom table.,0,14.885555505752563,567.0,1.0,1.0
771,Move the candle and bowl from the bedroom to the living room?,0,15.070566415786743,589.0,1.0,1.0
776,Move the candle holder and hand towel from the bedroom to the toilet,0,15.41745924949646,559.0,1.0,1.0
1562,Bring all plates to the counter in the dining room.,0,36.252434730529785,1299.0,1.0,1.0
773,Move the picture frame from the bed in the bedroom to the table in the living room.,0,13.187446117401123,505.0,1.0,1.0
1949,Move the bread and bundt pan from the kitchen to the dining room.,0,23.092556953430176,677.0,1.0,1.0
774,Move the hammer and screwdriver from the cabinet in the bedroom to the shelves in the bedroom.,0,20.487863540649414,722.0,1.0,1.0
770,"Help me move some objects around. Place the bowl on the cabinet, the plate on the table, and the cup on the shelves.",0,34.49355697631836,1192.0,1.0,1.0
1950,Move the book and vase from the living room to the bedroom and put the book on the bed.,0,17.162022829055786,628.0,1.0,1.0
768,"Move the toy animal, toy construction set, stuffed toy, and doll from the bed to the shelves.",0,10.55745267868042,394.0,1.0,1.0
769,Move the toy airplane and picture frame from the bedroom shelves to the bedroom table.,0,9.72261643409729,382.0,1.0,1.0
767,Help me clean up the laundry room. Move the backpack to the shelves and shoe to the table.,0,15.68009901046753,558.0,1.0,1.0
569,Help me move my toy fire truck and plate from the kitchen to the living room. Place the toy fire truck on the chair and the plate on the table.,0,5.6984641551971436,320.0,1.0,1.0
969,Move all the toy airplanes to one chair and place them in a grouped fashion. There should be three of them.,0,10.97118067741394,526.0,1.0,1.0
573,Move the toy pineapple and toy fire truck from the living room table to the bed.,0,6.380329132080078,327.0,1.0,1.0
577,Move the soap dish and soap dispenser to the bedroom.,0,6.0117621421813965,325.0,1.0,1.0
579,Move the milk frother cup and electric kettle from the kitchen to the living room.,0,3.9680469036102295,203.0,1.0,1.0
574,Help me set the table for dinner in the kitchen. Put the bowl and plate back on the table.,0,4.3859992027282715,241.0,1.0,1.0
575,Move the toy airplane from the couch in the living room to the fridge in the kitchen.,0,7.204533576965332,471.0,1.0,1.0
576,Move the plant container from the chair in the living room to the fridge in the kitchen.,0,3.3029427528381348,213.0,1.0,1.0
570,Move the plant container from the chair in the living room to the table in the kitchen.,0,2.644346237182617,170.0,1.0,1.0
578,Move the book to the table in the living room.,0,3.7965049743652344,224.0,1.0,1.0
572,Move the plant container from the chair in the living room to the table in the living room.,0,3.9250600337982178,260.0,1.0,1.0
693,Put the clock and candle holder on the living room table?,0,25.519826412200928,508.0,1.0,1.0
696,Put the book and picture frame back on the office shelves.,0,21.119062185287476,419.0,1.0,1.0
1091,"Help me move toy swings, toy vehicles, and stuffed toy from the familyroom to the laundryroom shelves.",0,97.36002159118652,1897.0,1.0,1.0
692,Move the monitor stand from the office to the living room. Take the scissors from the family room and put it on the office table. Move the bottle from the kitchen counter to the kitchen cabinet. Take the doll from the tv room and put it on the bedroom table.,0,78.47691512107849,1454.0,0.6,0.0
698,Move the bottle from the family room to the kitchen and place it on the counter.,0,33.0789737701416,671.0,1.0,1.0
695,Move the plant container from the family room to the bedroom and place it on the chest of drawers.,0,37.5992169380188,726.0,1.0,1.0
690,Move the bowl and plate from the office table to the kitchen counter.,0,26.19412851333618,465.0,1.0,1.0
697,"Move the toy animal, toy fire truck, toy airplane, and toy vehicle from the family room shelves and table to the bedroom table.",0,104.15926122665405,2128.0,1.0,1.0
700,Move the sushi mat to the table bedroom.,0,48.537172079086304,1021.0,1.0,1.0
617,"Put the backpack, battery charger, soap dish, helmet, and toy construction on the dining table.",0,31.499468088150024,1053.0,1.0,1.0
1012,"Bring the bread, credit card, picture frame, toy bee, and scissors from the kitchen to the living room.",0,30.323934078216553,1044.0,1.0,1.0
619,Help me move my toy pineapples to the bedroom. Place them on the chest of drawers in bedroom. Leave the picture frame on the chest of drawers in bedroom.,0,22.374165058135986,746.0,1.0,1.0
615,Place the picture frame and backpack on the living room counter.,0,14.526996612548828,506.0,1.0,1.0
622,Move the hat to the chair in the living room.,0,10.20116138458252,385.0,1.0,1.0
616,Move the bowl and plate from the living room to the kitchen.,0,11.67253851890564,404.0,1.0,1.0
618,Move the vase from the bedroom to the living room and place it on the couch.,0,17.81000804901123,663.0,1.0,1.0
623,Move the toy vehicle and pitcher from the laundry room to the bathroom.,0,13.143764019012451,438.0,1.0,1.0
613,Move the toy airplane and lunch box from the bedroom to the living room.,0,15.58131217956543,581.0,1.0,1.0
614,Move the cushion from the bed in the bedroom to the chest of drawers.,0,23.10822868347168,878.0,1.0,1.0
620,Move the shoe and milk frother cup from the kitchen to the laundry room shelves.,0,10.986162424087524,362.0,1.0,1.0
621,Move the board game and candle from the bedroom to the kitchen counter?,0,13.643068552017212,471.0,1.0,1.0
665,Move the book and file sorter from the office to the dining room. Place the book on the table and the file sorter on the chair.,0,17.65240240097046,723.0,1.0,1.0
659,Help me move the jug from the kitchen to the dining room. Place it on the table.,0,10.62028193473816,477.0,1.0,1.0
1052,"Help me move toy construction sets, toy fruits, and helmet from the laundryroom/mudroom to the tv room shelves.",0,40.851691246032715,1587.0,1.0,1.0
